strategy,pattern,severity,impact_score,loop_depth,is_inside_loop,relative_line_position,execution_count_at_line,avg_time_ms_at_line,line_dominance,function_call_count,max_recursion_depth,complexity_ordinal,pattern_frequency,severity_encoded,pat_constant_folding,pat_dead_code,pat_hot_loop,pat_loop_invariant,pat_nested_loops,pat_repeated_computation,pat_unused_vars
fold_and_prune,unused_vars,low,3.0,0,0,0.4706,1,0.001,0.142857,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5294,1,0.0,0.142857,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5882,1,0.001,0.142857,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,constant_folding,low,2.0,0,0,0.8333,1,0.002,0.25,0,0,1,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fold_and_prune,unused_vars,low,3.0,0,0,0.3571,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.4286,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5714,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.6429,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,constant_folding,low,2.0,0,0,0.9286,1,0.002,0.111111,0,0,1,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fold_and_prune,constant_folding,low,2.0,0,0,0.8333,1,0.002,0.25,0,0,1,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fold_and_prune,unused_vars,low,3.0,0,0,0.6429,1,0.0,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.4286,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.3571,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5714,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,constant_folding,low,2.0,0,0,0.9286,1,0.001,0.111111,0,0,1,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fold_and_prune,unused_vars,low,3.0,0,0,0.6111,1,0.0,0.045455,0,0,2,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5556,1,0.001,0.045455,0,0,2,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5,1,0.001,0.045455,0,0,2,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,constant_folding,low,2.0,0,0,0.3333,1,0.001,0.045455,0,0,2,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fold_and_prune,constant_folding,low,2.0,0,0,0.8333,1,0.001,0.25,0,0,1,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fold_and_prune,unused_vars,low,3.0,0,0,0.6429,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.3571,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5714,1,0.001,0.111111,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,constant_folding,low,2.0,0,0,0.9286,1,0.001,0.111111,0,0,1,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fold_and_prune,nested_loops,low,6.0,2,1,0.75,0,0.0,0.0,0,0,5,0.11946050096339114,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5,1,0.0,0.028571,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.45,1,0.001,0.028571,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,constant_folding,low,2.0,0,0,0.3,1,0.001,0.028571,0,0,5,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fold_and_prune,unused_vars,low,3.0,0,0,0.0556,0,0.0,0.0,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.4444,1,0.001,0.090909,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5,1,0.001,0.090909,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fold_and_prune,unused_vars,low,3.0,0,0,0.5556,1,0.001,0.090909,0,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
